dataset_id,asset_path,file_size_GB,license,error,subject_id,species,age,session_id,session_start_time,well_id,has_raw_ElectricalSeries,n_ElectricalSeries,sampling_rate_Hz,duration_s,raw_dtype,electrode_geometry_cols,electrode_pitch_raw_units,n_electrodes,has_Units,n_units
001872,sub-sample-well004/sub-sample-well004_ses-20260622T195034_ecephys.nwb,0.7769,spdx:CC-BY-4.0,,sample_well004,Homo sapiens,P57D,,2026-06-22 19:50:34.060359-04:00,well004,True,1,10000.0,600.06,uint16,"rel_x,rel_y",89.23284148787373,192,False,
001872,sub-sample-well002/sub-sample-well002_ses-20260622T215252_ecephys.nwb,4.2419,spdx:CC-BY-4.0,,sample_well002,Homo sapiens,P71D,,2026-06-22 21:52:52.475504-04:00,well002,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well004/sub-sample-well004_ses-20260622T233922_ecephys.nwb,0.6842,spdx:CC-BY-4.0,,sample_well004,Homo sapiens,P75D,,2026-06-22 23:39:22.048261-04:00,well004,True,1,10000.0,600.02,uint16,"rel_x,rel_y",105.0,169,False,
001872,sub-sample-well004/sub-sample-well004_ses-20260622T215252_ecephys.nwb,0.6448,spdx:CC-BY-4.0,,sample_well004,Homo sapiens,P71D,,2026-06-22 21:52:52.475504-04:00,well004,True,1,10000.0,600.06,uint16,"rel_x,rel_y",102.04165815979276,158,False,
001872,sub-sample-well005/sub-sample-well005_ses-20260622T233922_ecephys.nwb,2.112,spdx:CC-BY-4.0,,sample_well005,Homo sapiens,P75D,,2026-06-22 23:39:22.048261-04:00,well005,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,503,False,
001872,sub-sample-well000/sub-sample-well000_ses-20260622T175109_ecephys.nwb,4.274,spdx:CC-BY-4.0,,sample_well000,Homo sapiens,P52D,,2026-06-22 17:51:09.512294-04:00,well000,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well000/sub-sample-well000_ses-20260622T233922_ecephys.nwb,1.5791,spdx:CC-BY-4.0,,sample_well000,Homo sapiens,P75D,,2026-06-22 23:39:22.048261-04:00,well000,True,1,10000.0,600.02,uint16,"rel_x,rel_y",35.0,369,False,
001872,sub-sample-well000/sub-sample-well000_ses-20260622T215252_ecephys.nwb,2.2601,spdx:CC-BY-4.0,,sample_well000,Homo sapiens,P71D,,2026-06-22 21:52:52.475504-04:00,well000,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,530,False,
001872,sub-sample-well005/sub-sample-well005_ses-20260622T175109_ecephys.nwb,4.2439,spdx:CC-BY-4.0,,sample_well005,Homo sapiens,P52D,,2026-06-22 17:51:09.512294-04:00,well005,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well001/sub-sample-well001_ses-20260622T175109_ecephys.nwb,4.2203,spdx:CC-BY-4.0,,sample_well001,Homo sapiens,P52D,,2026-06-22 17:51:09.512294-04:00,well001,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well000/sub-sample-well000_ses-20260622T195034_ecephys.nwb,4.29,spdx:CC-BY-4.0,,sample_well000,Homo sapiens,P57D,,2026-06-22 19:50:34.060359-04:00,well000,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well005/sub-sample-well005_ses-20260622T195034_ecephys.nwb,4.2706,spdx:CC-BY-4.0,,sample_well005,Homo sapiens,P57D,,2026-06-22 19:50:34.060359-04:00,well005,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well005/sub-sample-well005_ses-20260622T215252_ecephys.nwb,4.2325,spdx:CC-BY-4.0,,sample_well005,Homo sapiens,P71D,,2026-06-22 21:52:52.475504-04:00,well005,True,1,10000.0,600.08,uint16,"rel_x,rel_y",24.748737341529164,1015,False,
001872,sub-sample-well006/sub-sample-well006_ses-20260622T182607_ecephys.nwb,2.7493,spdx:CC-BY-4.0,,sample_well006,Homo sapiens,P52D,,2026-06-22 18:26:07.012559-04:00,well006,True,1,10000.0,600.02,uint16,"rel_x,rel_y",35.0,667,False,
001872,sub-sample-well006/sub-sample-well006_ses-20260622T202514_ecephys.nwb,3.3528,spdx:CC-BY-4.0,,sample_well006,Homo sapiens,P57D,,2026-06-22 20:25:14.193954-04:00,well006,True,1,10000.0,600.1,uint16,"rel_x,rel_y",24.748737341529164,813,False,
001872,sub-sample-well006/sub-sample-well006_ses-20260622T222259_ecephys.nwb,3.3644,spdx:CC-BY-4.0,,sample_well006,Homo sapiens,P71D,,2026-06-22 22:22:59.229630-04:00,well006,True,1,10000.0,600.08,uint16,"rel_x,rel_y",24.748737341529164,808,False,
001872,sub-sample-well006/sub-sample-well006_ses-20260623T000326_ecephys.nwb,3.5103,spdx:CC-BY-4.0,,sample_well006,Homo sapiens,P75D,,2026-06-23 00:03:26.225008-04:00,well006,True,1,10000.0,600.04,uint16,"rel_x,rel_y",24.748737341529164,850,False,
001872,sub-sample-well007/sub-sample-well007_ses-20260622T182607_ecephys.nwb,4.1943,spdx:CC-BY-4.0,,sample_well007,Homo sapiens,P52D,,2026-06-22 18:26:07.012559-04:00,well007,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well007/sub-sample-well007_ses-20260623T000326_ecephys.nwb,3.2587,spdx:CC-BY-4.0,,sample_well007,Homo sapiens,P75D,,2026-06-23 00:03:26.225008-04:00,well007,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,795,False,
001872,sub-sample-well007/sub-sample-well007_ses-20260622T202514_ecephys.nwb,4.1847,spdx:CC-BY-4.0,,sample_well007,Homo sapiens,P57D,,2026-06-22 20:25:14.193954-04:00,well007,True,1,10000.0,600.1,uint16,"rel_x,rel_y",24.748737341529164,1018,False,
001872,sub-sample-well007/sub-sample-well007_ses-20260622T222259_ecephys.nwb,3.5587,spdx:CC-BY-4.0,,sample_well007,Homo sapiens,P71D,,2026-06-22 22:22:59.229630-04:00,well007,True,1,10000.0,600.06,uint16,"rel_x,rel_y",35.0,870,False,
001872,sub-sample-well008/sub-sample-well008_ses-20260622T182607_ecephys.nwb,2.5059,spdx:CC-BY-4.0,,sample_well008,Homo sapiens,P52D,,2026-06-22 18:26:07.012559-04:00,well008,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,619,False,
001872,sub-sample-well008/sub-sample-well008_ses-20260622T222259_ecephys.nwb,2.3979,spdx:CC-BY-4.0,,sample_well008,Homo sapiens,P71D,,2026-06-22 22:22:59.229630-04:00,well008,True,1,10000.0,600.1,uint16,"rel_x,rel_y",24.748737341529164,592,False,
001872,sub-sample-well008/sub-sample-well008_ses-20260622T202514_ecephys.nwb,2.8261,spdx:CC-BY-4.0,,sample_well008,Homo sapiens,P57D,,2026-06-22 20:25:14.193954-04:00,well008,True,1,10000.0,600.1,uint16,"rel_x,rel_y",24.748737341529164,697,False,
001872,sub-sample-well008/sub-sample-well008_ses-20260623T000326_ecephys.nwb,3.2867,spdx:CC-BY-4.0,,sample_well008,Homo sapiens,P75D,,2026-06-23 00:03:26.225008-04:00,well008,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,808,False,
001872,sub-sample-well009/sub-sample-well009_ses-20260622T182607_ecephys.nwb,3.5579,spdx:CC-BY-4.0,,sample_well009,Homo sapiens,P52D,,2026-06-22 18:26:07.012559-04:00,well009,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,874,False,
001872,sub-sample-well009/sub-sample-well009_ses-20260622T202514_ecephys.nwb,3.1043,spdx:CC-BY-4.0,,sample_well009,Homo sapiens,P57D,,2026-06-22 20:25:14.193954-04:00,well009,True,1,10000.0,600.1,uint16,"rel_x,rel_y",24.748737341529164,762,False,
001872,sub-sample-well009/sub-sample-well009_ses-20260622T222259_ecephys.nwb,1.3748,spdx:CC-BY-4.0,,sample_well009,Homo sapiens,P71D,,2026-06-22 22:22:59.229630-04:00,well009,True,1,10000.0,600.06,uint16,"rel_x,rel_y",55.339859052946636,337,False,
001872,sub-sample-well009/sub-sample-well009_ses-20260623T000326_ecephys.nwb,1.0479,spdx:CC-BY-4.0,,sample_well009,Homo sapiens,P75D,,2026-06-23 00:03:26.225008-04:00,well009,True,1,10000.0,600.02,uint16,"rel_x,rel_y",70.0,256,False,
001872,sub-sample-well010/sub-sample-well010_ses-20260622T182607_ecephys.nwb,2.8743,spdx:CC-BY-4.0,,sample_well010,Homo sapiens,P52D,,2026-06-22 18:26:07.012559-04:00,well010,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,703,False,
001872,sub-sample-well011/sub-sample-well011_ses-20260622T182607_ecephys.nwb,2.6568,spdx:CC-BY-4.0,,sample_well011,Homo sapiens,P52D,,2026-06-22 18:26:07.012559-04:00,well011,True,1,10000.0,600.02,uint16,"rel_x,rel_y",35.0,651,False,
001872,sub-sample-well010/sub-sample-well010_ses-20260622T202514_ecephys.nwb,3.8129,spdx:CC-BY-4.0,,sample_well010,Homo sapiens,P57D,,2026-06-22 20:25:14.193954-04:00,well010,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,923,False,
001872,sub-sample-well010/sub-sample-well010_ses-20260622T222259_ecephys.nwb,4.1833,spdx:CC-BY-4.0,,sample_well010,Homo sapiens,P71D,,2026-06-22 22:22:59.229630-04:00,well010,True,1,10000.0,600.1,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well010/sub-sample-well010_ses-20260623T000326_ecephys.nwb,4.1984,spdx:CC-BY-4.0,,sample_well010,Homo sapiens,P75D,,2026-06-23 00:03:26.225008-04:00,well010,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well011/sub-sample-well011_ses-20260622T202514_ecephys.nwb,2.813,spdx:CC-BY-4.0,,sample_well011,Homo sapiens,P57D,,2026-06-22 20:25:14.193954-04:00,well011,True,1,10000.0,600.1,uint16,"rel_x,rel_y",35.0,690,False,
001872,sub-sample-well011/sub-sample-well011_ses-20260622T222259_ecephys.nwb,3.1765,spdx:CC-BY-4.0,,sample_well011,Homo sapiens,P71D,,2026-06-22 22:22:59.229630-04:00,well011,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,778,False,
001872,sub-sample-well011/sub-sample-well011_ses-20260623T000326_ecephys.nwb,3.5374,spdx:CC-BY-4.0,,sample_well011,Homo sapiens,P75D,,2026-06-23 00:03:26.225008-04:00,well011,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,859,False,
001872,sub-sample-well012/sub-sample-well012_ses-20260622T185903_ecephys.nwb,3.7666,spdx:CC-BY-4.0,,sample_well012,Homo sapiens,P52D,,2026-06-22 18:59:03.334859-04:00,well012,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,916,False,
001872,sub-sample-well013/sub-sample-well013_ses-20260622T185903_ecephys.nwb,0.664,spdx:CC-BY-4.0,,sample_well013,Homo sapiens,P52D,,2026-06-22 18:59:03.334859-04:00,well013,True,1,10000.0,600.02,uint16,"rel_x,rel_y",98.99494936611666,168,False,
001872,sub-sample-well012/sub-sample-well012_ses-20260622T210111_ecephys.nwb,4.122,spdx:CC-BY-4.0,,sample_well012,Homo sapiens,P57D,,2026-06-22 21:01:11.961333-04:00,well012,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,1006,False,
001872,sub-sample-well013/sub-sample-well013_ses-20260622T210111_ecephys.nwb,0.5834,spdx:CC-BY-4.0,,sample_well013,Homo sapiens,P57D,,2026-06-22 21:01:11.961333-04:00,well013,True,1,10000.0,600.06,uint16,"rel_x,rel_y",98.99494936611666,148,False,
001872,sub-sample-well013/sub-sample-well013_ses-20260622T225444_ecephys.nwb,0.4436,spdx:CC-BY-4.0,,sample_well013,Homo sapiens,P71D,,2026-06-22 22:54:44.422495-04:00,well013,True,1,10000.0,600.06,uint16,"rel_x,rel_y",123.74368670764582,107,False,
001872,sub-sample-well013/sub-sample-well013_ses-20260623T003647_ecephys.nwb,0.666,spdx:CC-BY-4.0,,sample_well013,Homo sapiens,P75D,,2026-06-23 00:36:47.730105-04:00,well013,True,1,10000.0,600.04,uint16,"rel_x,rel_y",103.52082907989637,162,False,
001872,sub-sample-well014/sub-sample-well014_ses-20260622T185903_ecephys.nwb,0.8707,spdx:CC-BY-4.0,,sample_well014,Homo sapiens,P52D,,2026-06-22 18:59:03.334859-04:00,well014,True,1,10000.0,600.02,uint16,"rel_x,rel_y",89.23284148787373,210,False,
001872,sub-sample-well014/sub-sample-well014_ses-20260622T210111_ecephys.nwb,1.0525,spdx:CC-BY-4.0,,sample_well014,Homo sapiens,P57D,,2026-06-22 21:01:11.961333-04:00,well014,True,1,10000.0,600.08,uint16,"rel_x,rel_y",74.24621202458749,258,False,
001872,sub-sample-well012/sub-sample-well012_ses-20260622T225444_ecephys.nwb,4.1784,spdx:CC-BY-4.0,,sample_well012,Homo sapiens,P71D,,2026-06-22 22:54:44.422495-04:00,well012,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,1017,False,
001872,sub-sample-well014/sub-sample-well014_ses-20260622T225444_ecephys.nwb,1.0547,spdx:CC-BY-4.0,,sample_well014,Homo sapiens,P71D,,2026-06-22 22:54:44.422495-04:00,well014,True,1,10000.0,600.06,uint16,"rel_x,rel_y",74.24621202458749,261,False,
001872,sub-sample-well012/sub-sample-well012_ses-20260623T003647_ecephys.nwb,4.1887,spdx:CC-BY-4.0,,sample_well012,Homo sapiens,P75D,,2026-06-23 00:36:47.730105-04:00,well012,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well014/sub-sample-well014_ses-20260623T003647_ecephys.nwb,1.1141,spdx:CC-BY-4.0,,sample_well014,Homo sapiens,P75D,,2026-06-23 00:36:47.730105-04:00,well014,True,1,10000.0,600.02,uint16,"rel_x,rel_y",70.0,273,False,
001872,sub-sample-well015/sub-sample-well015_ses-20260622T210111_ecephys.nwb,1.4572,spdx:CC-BY-4.0,,sample_well015,Homo sapiens,P57D,,2026-06-22 21:01:11.961333-04:00,well015,True,1,10000.0,600.06,uint16,"rel_x,rel_y",55.339859052946636,357,False,
001872,sub-sample-well015/sub-sample-well015_ses-20260622T185903_ecephys.nwb,1.6222,spdx:CC-BY-4.0,,sample_well015,Homo sapiens,P52D,,2026-06-22 18:59:03.334859-04:00,well015,True,1,10000.0,600.02,uint16,"rel_x,rel_y",49.49747468305833,400,False,
001872,sub-sample-well015/sub-sample-well015_ses-20260622T225444_ecephys.nwb,0.9309,spdx:CC-BY-4.0,,sample_well015,Homo sapiens,P71D,,2026-06-22 22:54:44.422495-04:00,well015,True,1,10000.0,600.06,uint16,"rel_x,rel_y",98.99494936611666,225,False,
001872,sub-sample-well015/sub-sample-well015_ses-20260623T003647_ecephys.nwb,1.0276,spdx:CC-BY-4.0,,sample_well015,Homo sapiens,P75D,,2026-06-23 00:36:47.730105-04:00,well015,True,1,10000.0,600.02,uint16,"rel_x,rel_y",74.24621202458749,253,False,
001872,sub-sample-well017/sub-sample-well017_ses-20260622T185903_ecephys.nwb,0.6673,spdx:CC-BY-4.0,,sample_well017,Homo sapiens,P52D,,2026-06-22 18:59:03.334859-04:00,well017,True,1,10000.0,600.02,uint16,"rel_x,rel_y",102.04165815979276,168,False,
001872,sub-sample-well017/sub-sample-well017_ses-20260622T210111_ecephys.nwb,0.6586,spdx:CC-BY-4.0,,sample_well017,Homo sapiens,P57D,,2026-06-22 21:01:11.961333-04:00,well017,True,1,10000.0,600.06,uint16,"rel_x,rel_y",105.0,166,False,
001872,sub-sample-well016/sub-sample-well016_ses-20260622T225444_ecephys.nwb,1.8468,spdx:CC-BY-4.0,,sample_well016,Homo sapiens,P71D,,2026-06-22 22:54:44.422495-04:00,well016,True,1,10000.0,600.06,uint16,"rel_x,rel_y",35.0,452,False,
001872,sub-sample-well016/sub-sample-well016_ses-20260622T185903_ecephys.nwb,2.5912,spdx:CC-BY-4.0,,sample_well016,Homo sapiens,P52D,,2026-06-22 18:59:03.334859-04:00,well016,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,644,False,
001872,sub-sample-well016/sub-sample-well016_ses-20260623T003647_ecephys.nwb,1.6321,spdx:CC-BY-4.0,,sample_well016,Homo sapiens,P75D,,2026-06-23 00:36:47.730105-04:00,well016,True,1,10000.0,600.02,uint16,"rel_x,rel_y",49.49747468305833,402,False,
001872,sub-sample-well017/sub-sample-well017_ses-20260623T003647_ecephys.nwb,0.6712,spdx:CC-BY-4.0,,sample_well017,Homo sapiens,P75D,,2026-06-23 00:36:47.730105-04:00,well017,True,1,10000.0,600.02,uint16,"rel_x,rel_y",105.0,170,False,
001872,sub-sample-well017/sub-sample-well017_ses-20260622T225444_ecephys.nwb,0.7166,spdx:CC-BY-4.0,,sample_well017,Homo sapiens,P71D,,2026-06-22 22:54:44.422495-04:00,well017,True,1,10000.0,600.06,uint16,"rel_x,rel_y",98.99494936611666,180,False,
001872,sub-sample-well016/sub-sample-well016_ses-20260622T210111_ecephys.nwb,2.9821,spdx:CC-BY-4.0,,sample_well016,Homo sapiens,P57D,,2026-06-22 21:01:11.961333-04:00,well016,True,1,10000.0,600.1,uint16,"rel_x,rel_y",24.748737341529164,731,False,
001872,sub-sample-well019/sub-sample-well019_ses-20260622T191721_ecephys.nwb,4.1175,spdx:CC-BY-4.0,,sample_well019,Homo sapiens,P52D,,2026-06-22 19:17:21.295470-04:00,well019,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1009,False,
001872,sub-sample-well018/sub-sample-well018_ses-20260622T212029_ecephys.nwb,4.1865,spdx:CC-BY-4.0,,sample_well018,Homo sapiens,P57D,,2026-06-22 21:20:29.081884-04:00,well018,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well018/sub-sample-well018_ses-20260622T231116_ecephys.nwb,4.1894,spdx:CC-BY-4.0,,sample_well018,Homo sapiens,P71D,,2026-06-22 23:11:16.613772-04:00,well018,True,1,10000.0,600.04,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well018/sub-sample-well018_ses-20260623T005311_ecephys.nwb,4.183,spdx:CC-BY-4.0,,sample_well018,Homo sapiens,P75D,,2026-06-23 00:53:11.402964-04:00,well018,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well018/sub-sample-well018_ses-20260622T191721_ecephys.nwb,4.2141,spdx:CC-BY-4.0,,sample_well018,Homo sapiens,P52D,,2026-06-22 19:17:21.295470-04:00,well018,True,1,10000.0,599.98,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well019/sub-sample-well019_ses-20260622T231116_ecephys.nwb,3.9226,spdx:CC-BY-4.0,,sample_well019,Homo sapiens,P71D,,2026-06-22 23:11:16.613772-04:00,well019,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,967,False,
001872,sub-sample-well019/sub-sample-well019_ses-20260622T212029_ecephys.nwb,4.1196,spdx:CC-BY-4.0,,sample_well019,Homo sapiens,P57D,,2026-06-22 21:20:29.081884-04:00,well019,True,1,10000.0,600.06,uint16,"rel_x,rel_y",24.748737341529164,1008,False,
001872,sub-sample-well020/sub-sample-well020_ses-20260622T191721_ecephys.nwb,4.0432,spdx:CC-BY-4.0,,sample_well020,Homo sapiens,P52D,,2026-06-22 19:17:21.295470-04:00,well020,True,1,10000.0,599.98,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well019/sub-sample-well019_ses-20260623T005311_ecephys.nwb,3.8663,spdx:CC-BY-4.0,,sample_well019,Homo sapiens,P75D,,2026-06-23 00:53:11.402964-04:00,well019,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,951,False,
001872,sub-sample-well020/sub-sample-well020_ses-20260622T212029_ecephys.nwb,4.073,spdx:CC-BY-4.0,,sample_well020,Homo sapiens,P57D,,2026-06-22 21:20:29.081884-04:00,well020,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1020,False,
001872,sub-sample-well021/sub-sample-well021_ses-20260622T231116_ecephys.nwb,1.1588,spdx:CC-BY-4.0,,sample_well021,Homo sapiens,P71D,,2026-06-22 23:11:16.613772-04:00,well021,True,1,10000.0,600.06,uint16,"rel_x,rel_y",70.0,276,False,
001872,sub-sample-well021/sub-sample-well021_ses-20260622T212029_ecephys.nwb,1.5973,spdx:CC-BY-4.0,,sample_well021,Homo sapiens,P57D,,2026-06-22 21:20:29.081884-04:00,well021,True,1,10000.0,600.02,uint16,"rel_x,rel_y",52.41866686800248,388,False,
001872,sub-sample-well021/sub-sample-well021_ses-20260623T005311_ecephys.nwb,1.2318,spdx:CC-BY-4.0,,sample_well021,Homo sapiens,P75D,,2026-06-23 00:53:11.402964-04:00,well021,True,1,10000.0,600.02,uint16,"rel_x,rel_y",55.339859052946636,295,False,
001872,sub-sample-well021/sub-sample-well021_ses-20260622T191721_ecephys.nwb,2.2328,spdx:CC-BY-4.0,,sample_well021,Homo sapiens,P52D,,2026-06-22 19:17:21.295470-04:00,well021,True,1,10000.0,599.98,uint16,"rel_x,rel_y",35.0,540,False,
001872,sub-sample-well022/sub-sample-well022_ses-20260622T212029_ecephys.nwb,2.9768,spdx:CC-BY-4.0,,sample_well022,Homo sapiens,P57D,,2026-06-22 21:20:29.081884-04:00,well022,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,725,False,
001872,sub-sample-well022/sub-sample-well022_ses-20260622T191721_ecephys.nwb,2.9391,spdx:CC-BY-4.0,,sample_well022,Homo sapiens,P52D,,2026-06-22 19:17:21.295470-04:00,well022,True,1,10000.0,599.98,uint16,"rel_x,rel_y",24.748737341529164,723,False,
001872,sub-sample-well020/sub-sample-well020_ses-20260623T005311_ecephys.nwb,4.0384,spdx:CC-BY-4.0,,sample_well020,Homo sapiens,P75D,,2026-06-23 00:53:11.402964-04:00,well020,True,1,10000.0,600.02,uint16,"rel_x,rel_y",24.748737341529164,1019,False,
001872,sub-sample-well023/sub-sample-well023_ses-20260622T191721_ecephys.nwb,0.7212,spdx:CC-BY-4.0,,sample_well023,Homo sapiens,P52D,,2026-06-22 19:17:21.295470-04:00,well023,True,1,10000.0,599.98,uint16,"rel_x,rel_y",98.99494936611666,187,False,
001872,sub-sample-well020/sub-sample-well020_ses-20260622T231116_ecephys.nwb,4.0367,spdx:CC-BY-4.0,,sample_well020,Homo sapiens,P71D,,2026-06-22 23:11:16.613772-04:00,well020,True,1,10000.0,600.04,uint16,"rel_x,rel_y",24.748737341529164,1018,False,
001872,sub-sample-well022/sub-sample-well022_ses-20260622T231116_ecephys.nwb,1.5158,spdx:CC-BY-4.0,,sample_well022,Homo sapiens,P71D,,2026-06-22 23:11:16.613772-04:00,well022,True,1,10000.0,600.06,uint16,"rel_x,rel_y",49.49747468305833,368,False,
001872,sub-sample-well022/sub-sample-well022_ses-20260623T005311_ecephys.nwb,1.3677,spdx:CC-BY-4.0,,sample_well022,Homo sapiens,P75D,,2026-06-23 00:53:11.402964-04:00,well022,True,1,10000.0,600.02,uint16,"rel_x,rel_y",55.339859052946636,333,False,
001872,sub-sample2-well000/sub-sample2-well000_ses-20260623T155950_ecephys.nwb,0.5229,spdx:CC-BY-4.0,,sample2_well000,Homo sapiens,P41D,,2026-06-23 15:59:50.167487-04:00,well000,True,1,10000.0,300.04,uint16,"rel_x,rel_y",70.0,251,False,
001872,sub-sample-well023/sub-sample-well023_ses-20260622T231116_ecephys.nwb,0.674,spdx:CC-BY-4.0,,sample_well023,Homo sapiens,P71D,,2026-06-22 23:11:16.613772-04:00,well023,True,1,10000.0,600.06,uint16,"rel_x,rel_y",110.67971810589327,173,False,
001872,sub-sample2-well002/sub-sample2-well002_ses-20260623T155950_ecephys.nwb,0.2858,spdx:CC-BY-4.0,,sample2_well002,Homo sapiens,P41D,,2026-06-23 15:59:50.167487-04:00,well002,True,1,10000.0,300.04,uint16,"rel_x,rel_y",102.04165815979276,137,False,
